internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
61427,Lycognathophis seychellensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Lycognathophis,seychellensis,,,,,"(Schlegel, 1837)","We follow Smith and Wallach (1994) in including this species in the monotypic genus <em>Lycognathophis</em>, rather than in <em>Scopelophis</em>, as proposed by Dowling (1990). This is supported by more recent molecular studies, which confirm its placement within Natricidae (e.g. Pyron <em>et al.</em> 2013, Zaher <em>et al.</em> 2019). Genetic evidence indicates that this species belongs to an ancient lineage, having diverged from African relatives around 35 million years ago (<span style=""background-color: white;"">Deepak</span> <em>et al</em>. 2021)."
61437,Janetaescincus braueri,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Janetaescincus,braueri,,,,,"(Boettger, 1896)","The genus <em>Janetaescincus</em> was established by Greer (1970), and is endemic to the Seychelles. The two nominal species in this genus are frequently treated as a single species, <em>J. brauer</em><em>i</em>, following Cheke (1984) and a series of subsequent resurrections and re-synonymizations (Bowler <em>et al.</em> 2006). The first genetic study on this genus suggests greater divergence than is represented by a two-species model, with at least three lineages on Silhouette alone (Harris<em> et al.</em> 2015). These authors recommend recognizing considering <em>Janetaescincus </em>as a single species complex under the name <em>J. braueri</em>, pending further taxonomic research.<br/><br/>For the sake of taxonomic stability, these assessments retain the two-species approach adopted in prior Red List assessments pending clarification of species boundaries, with the caveat that neither a one- nor a two-species model accurately reflects our current understanding of diversity in this group (S. Rocha and J. Harris pers. comms. 2020)."
61438,Janetaescincus veseyfitzgeraldi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Janetaescincus,veseyfitzgeraldi,,,,,"(Parker, 1947)","The genus&#160;<em>Janetaescincus</em>&#160;was established by Greer (1970), and is endemic to the Seychelles. The two nominal species in this genus are frequently treated as a single species,&#160;<em>J. brauer</em><em>i</em>, following Cheke (1984) and a series of subsequent resurrections and re-synonymizations (Bowler&#160;<em>et al.</em>&#160;2006). The first genetic study on this genus suggests greater divergence than is represented by a two-species model, with at least three lineages on Silhouette alone (Harris<em>&#160;et al.</em>&#160;2015). These authors recommend recognizing considering&#160;<em>Janetaescincus&#160;</em>as a single species complex under the name&#160;<em>J. braueri</em>, pending further taxonomic research.<br/><br/>For the sake of taxonomic stability, these assessments retain the two-species approach adopted in prior Red List assessments pending clarification of species boundaries, with the caveat that neither a one- nor a two-species model accurately reflects our current understanding of diversity in this group (S. Rocha and J. Harris pers. comms. 2020)."
61441,Trachylepis wrightii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Trachylepis,wrightii,,,,,"(Boulenger, 1887)","In a range-wide review of the two Seychelles species of&#160;<em>Trachylepis</em>, Gerlach (2005) referred the doubtful subspecies&#160;<em>Trachylepis wrightii ilotensis&#160;</em>to the synonymy of&#160;<em>T. sechellensis&#160;</em>on morphological grounds."
22711084,Mimus graysoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Mimus,graysoni,,,,,"(Lawrence, 1871)",
22711105,Toxostoma guttatum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,guttatum,,,,,"(Ridgway, 1885)",
22711108,Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,bendirei,,,,,"(Coues, 1873)",
22688279,Chaetocercus berlepschi,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chaetocercus,berlepschi,,,,,"Simon, 1889",
22708955,Turdus swalesi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,swalesi,,,,,"(Wetmore, 1927)",
22687529,Amazilia luciae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,luciae,,,,,"(Lawrence, 1867)",
59462,Pleurodeles poireti,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Pleurodeles,poireti,,,,,"(Gervais, 1836)","Carranza and Wade (2004) showed that most of the animals from North Africa previously referred to as <em>Pleurodeles poireti</em> actually belong to <em>P. nebulosus</em>, true <em>P. poireti</em> being restricted to the Edough Peninsula in northern Algeria. The two species hybridize in a broad contact zone in the east of the coastal plain of El Taref (Berrihane and Lac des Oiseaux) and in the west in Guerbes-Foret des Senhaja (Djendel, Skikda) (Escoriza <em>et al. </em>2016)."
14294,Naemorhedus baileyi,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Naemorhedus,baileyi,,,,,"Pocock, 1914","Goral<em> Naemorhedus</em> spp. taxonomy was recently clarified by Mori et al. (2019) based on mitochondrial DNA. Three goral species are now recognised: long-tailed goral <em>Naemorhedus caudatus</em>, red goral <em>Naemorhedus baileyi</em> and Himalayan goral <em>Naemorhedus goral. </em>Only one species of red goral has been confirmed, all current and earlier references to <em>Naemorhedus cranbrooki</em> should be considered as <em>N. baileyi.</em>"
103773037,Pipilo socorroensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Pipilo,socorroensis,,,,,"Grayson, 1867",<p><em>Pipilo maculatus </em>and<em> P. socorroensis</em> (del Hoyo and Collar 2016) were previously lumped as P<em>. maculatus </em>following AOU (1998 and supplements); Stotz <em>et al</em>. (1996).</p>
103658063,Thamnophilus shumbae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Thamnophilus,shumbae,,,,,"Carriker, 1934","<p><em>Thamnophilus bernardi</em> and <em>T. shumbae </em>(del Hoyo and Collar 2016) were previously lumped as <em>Sakesphorus bernardi</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22724150,Icterus bonana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,bonana,,,,,"(Linnaeus, 1766)",
22724163,Nesopsar nigerrimus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Nesopsar,nigerrimus,,,,,"(Osburn, 1859)",
22724329,Euphagus carolinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Euphagus,carolinus,,,,,"(Müller, 1776)",
61173094,Coeligena consita,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Coeligena,consita,,,,,"Wetmore &amp; Phelps, Jr., 1952","<em>Coeligena bonapartei</em>,&#160;<em>C. consita</em>&#160;and&#160;<em>C. eos</em>&#160;(del Hoyo and Collar&#160;2014) were previously lumped as&#160;<em>C. bonapartei</em>&#160;following Sibley and Monroe (1990, 1993)."
22721607,Vermivora bachmanii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Vermivora,bachmanii,,,,,"(Audubon, 1833)",
22721873,Leucopeza semperi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Leucopeza,semperi,,,,,"Sclater, 1877",
22721851,Geothlypis speciosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Geothlypis,speciosa,,,,,"Sclater, 1859",
22721755,Catharopeza bishopi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Catharopeza,bishopi,,,,,"(Lawrence, 1878)",
22721749,Setophaga angelae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,angelae,,,,,"Kepler & Parkes, 1972","<p><em>Setophaga angelae </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Dendroica </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22717653,Hedydipna pallidigaster,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Hedydipna,pallidigaster,,,,,"(Sclater &amp; Moreau, 1935)","<p><em>Hedydipna pallidigaster </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Anthreptes </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22718444,Hemimacronyx chloris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Hemimacronyx,chloris,,,,,"(Lichtenstein, 1842)","<p><em>Hemimacronyx chloris </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Anthus </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>"
22722076,Xenoligea montana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHAENICOPHILIDAE,Xenoligea,montana,,,,,"(Chapman, 1917)",
22722592,Bangsia aureocincta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Bangsia,aureocincta,,,,,"(Hellmayr, 1910)",
22694537,Sterna aurantia,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,aurantia,,,,,"Gray, 1831",
136458,Microcebus jollyae,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,jollyae,,,,,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor &amp; Brenneman, 2006",
22689038,Scotopelia ussheri,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Scotopelia,ussheri,,,,,"Sharpe, 1871",
22723725,Melanospiza richardsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Melanospiza,richardsoni,,,,,"(Cory, 1886)","Sister to <em>M. bicolor</em> on molecular evidence (Burns <em>et al.</em> 2014, Burns&#160;<em>et al.</em>&#160;2016). Monotypic."
22686342,Amazona auropalliata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,auropalliata,,,,,"(Lesson, 1842)",
22722025,Basileuterus ignotus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Basileuterus,ignotus,,,,,"Nelson, 1912",
22729426,Setophaga subita,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,subita,,,,,"Riley, 1904",
22696446,Falco concolor,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,concolor,,,,,"Temminck, 1825",
22721129,Ammospiza caudacuta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Ammospiza,caudacuta,,,,,"(Gmelin, 1788)",<p><em>Ammospiza caudacuta</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Ammodramus</em> and listed as <em>A. caudacutus </em>following AOU (1998 &amp; supplements).</p>  <p>&#160;</p>
169853,Pseudorabdion talonuran,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Pseudorabdion,talonuran,,,,,"Brown, Leviton &amp; Sison, 1999",
103811282,Foudia aldabrana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Foudia,aldabrana,,,,,"Ridgway, 1893","<p><em>Foudia eminentissima</em>, <em>F. consobrina </em>and<em> F. aldabrana</em> (del Hoyo and Collar 2016) were previously lumped as <em>F. eminentissima </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22691076,Pampusana hoedtii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pampusana,hoedtii,,,,,"(Schlegel, 1871)","Previously (del Hoyo and Collar 2014) placed in the genus <em>Alopecoenas</em> and before that in the genus <em>Gallicolumba</em> but transferred to <em>Pampusana</em> on the grounds of the latter’s priority (Bruce <em>et al.</em> 2016). A distinctive form of uncertain affinities, apparently sister to all other members of genus (Jonsson <em>et al.</em> 2011). Has alternatively been considered an early derivative of <em>P. jobiensis</em> stock. Monotypic."
22708464,Geokichla guttata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Geokichla,guttata,,,,,"(Vigors, 1831)",<p><em>Geokichla guttata </em>(del Hoyo and Collar 2016) was previously listed as <em>Zoothera guttata</em>.</p>
22684138,Carpococcyx renauldi,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Carpococcyx,renauldi,,,,,"Oustalet, 1896",
22724209,Agelaius xanthomus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Agelaius,xanthomus,,,,,"(Sclater, 1862)",
22693431,Calidris ferruginea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,ferruginea,,,,,"(Pontoppidan, 1763)","Formerly placed in genus <em>Erolia</em>. Specific name formerly listed as <em>testacea</em>, but <em>ferruginea </em>has priority. Form described as <em>C. paramelanotos</em> (“Cox’s Sandpiper”) shown to be a hybrid between present species and (almost certainly) <em>C. melanotos</em>; <em>C. (Pisobia) cooperi</em> (“Cooper’s Sandpiper”) probably a hybrid between present species and <em>C. acuminata</em>. Monotypic."
22714832,Acrocephalus vaughani,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,vaughani,,,,,"(Sharpe, 1900)","Has been treated as conspecific with <em>A. rimitarae</em> and <em>A. taiti</em>, but basic differences in sequence and pattern of leucistic plumage among the three taxa suggest differentiation at species level; present species and <em>A. taiti</em> are sister taxa, but <em>A. rimitarae</em> belongs to a separate clade (Cibois <em>et al. </em>2011). Monotypic."
22724196,Agelaius tricolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Agelaius,tricolor,,,,,"(Audubon, 1837)",
56302,Adelophryne maranguapensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Adelophryne,maranguapensis,,,,,"Hoogmoed, Borges &amp; Cascon, 1994",
57322,Rupirana cardosoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,LEPTODACTYLIDAE,Rupirana,cardosoi,,,,,"Heyer, 1999","Molecular studies conducted by Santos <em>et al. </em>(2020), report the cryptic status of the northern subpopulation of this species, naming it ""<em>Rupirana cardosoi</em> Lin-B"" but did not describe it as a separate species. This subpopulation is retained in the current concept of <em>R. cardosoi</em> until further work confirms its identity as a distinct species."
158465,Haddadus aramunha,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Haddadus,aramunha,,,,,"(Cassimiro, Verdade &amp; Rodrigues, 2008)",This species was previously within the genus <em>Strabomantis </em>but has been moved to the genus <em>Haddadus </em>(Amaro <em>et al.</em> 2013).
22721040,Calcarius ornatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALCARIIDAE,Calcarius,ornatus,,,,,"(Townsend, 1837)",
169803,Lycodon chrysoprateros,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,chrysoprateros,,,,,"Ota &amp; Ross, 1994","The validity of this species has been ""seriously questioned"" by recent systematic research (Leviton <em>et al. </em>2018). This is based on the finding by Siler et al. (2013) that there is very little to no genetic divergence between this species and <em>Lycodon alcalai</em>, and Leviton <em>et al. </em>(2018) suggest that the two taxa may be conspecific."
169814,Lycodon ferroni,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,ferroni,,,,,"Lanza, 1999",
22686231,Amazona agilis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,agilis,,,,,"(Linnaeus, 1758)",
22732871,Apteryx rowi,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,APTERYGIDAE,Apteryx,rowi,,,,,"Tennyson, Palma, Robertson, Worthy &amp; Gill, 2003","<em>Apteryx</em><em><em> australis</em></em><em><em><em></em>, <em>A.</em> </em> mantelli</em><em> </em>and <em>A. rowi </em>(del Hoyo and Collar 2014) were previously treated as <em>A.</em><em><em> australis</em></em><em><em><em></em></em></em> and <em>A. mantelli</em> (incorporating <em>rowi</em>)  following Baker <em>et al.</em> (1995); prior to that all three taxa were lumped as <em>A. australis</em> following Sibley and Monroe (1990, 1993)."
22716326,Chrysomma altirostre,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADOXORNITHIDAE,Chrysomma,altirostre,,,,,"Jerdon, 1862",The genus <em>Chrysomma</em> has been moved from the family Sylviidae to Paradoxornithidae following Cai <em>et al.</em> (2019).&#160;Three subspecies recognized.
22689320,Xenoglaux loweryi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Xenoglaux,loweryi,,,,,"O'Neill & Graves, 1977",
22710153,Cochoa azurea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Cochoa,azurea,,,,,"(Temminck, 1824)",
22728467,Catharus bicknelli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Catharus,bicknelli,,,,,"(Ridgway, 1882)",
22688308,Selasphorus ardens,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Selasphorus,ardens,,,,,"Salvin, 1870",
169893,Oligodon meyerinkii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,meyerinkii,,,,,"(Steindachner, 1891)",
39895,Nomascus leucogenys,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,leucogenys,,,,,"(Ogilby, 1840)","<p>This taxon was formerly considered a subspecies of <em>N. concolor,</em> however, the light-cheeked gibbons were subsequently separated (Dao Van Tien 1983; Ma and Wang 1986; Ma <em>et al.</em> 1988) and then further divided into the four taxa currently recognized with the separation of <em>N. gabriellae</em> (Groves 1993), then <em><span lang=""FR"">N. siki</em> (e.g. Groves 2001; Mootnick 2006; Geissmann 2007; Van Ngoc Thinh <em>et al</em>. 2010a; Van Ngoc Thinh <em>et al</em>. 2010b; Mootnick and Fan Pengfei 2011; Van Ngoc Thinh <em>et al</em>. 2011) and finally with the recent description of <em>N. annamensis</em><span lang=""FR""> (Van Ngoc Thin <em>et al.</em> 2010c). <em>Nomascus leucogenys </em>was previously considered to overlap with <em>N. concolor </em>in Viet Nam and Yunnan, China (Dao Van Tien 1983; Ma and Wang 1986), however, there seems to be insufficient evidence to currently conclude this (Fooden 1996; Geissmann <em>et al.</em> 2000; Rawson <em>et al.</em> 2011).<span lang=""FR""></span></p>"
22686581,Aerodramus sawtelli,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,sawtelli,,,,,"Holyoak, 1974",<em>Aerodramus   sawtelli</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Collocalia</em>.
22690191,Columba punicea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,punicea,,,,,"Blyth, 1842",
180990825,Hipposideros pomona,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,pomona,,,,,"K. Andersen, 1918","This species belongs to <em>bicolor</em> species group. This species was listed  under <em>Hipposideros bicolor </em>(Temminck, 1834), but is now considered  distinct (Hill <em>et al.</em> 1986, Srinivasulu and Srinivasulu 2012).  Based on morphology and bacular structure, Srinivasulu and Srinivasulu  (2018) upgraded the taxon <em>gentilis </em>Andersen, 1918 to specific rank, and  suggested that<em> H. pomona</em> Andersen, 1918 <em>sensu stricto</em> is restricted to  southern India, and<em> H. gentilis sensu lato</em> occurs from northeast India  to Southeast Asia."
22690178,Columba torringtoniae,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,torringtoniae,,,,,"(Blyth & Kelaart, 1853)",
22724568,Coracornis sanghirensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Coracornis,sanghirensis,,,,,"(Oustalet, 1881)",<p><em>Coracornis sanghirensis </em>(del Hoyo and Collar 2016) was previously listed as <em>Colluricincla sanghirensis</em>.</p>  <p>&#160;</p>
22724153,Icterus laudabilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,laudabilis,,,,,"Sclater, 1871",Monotypic.
22709502,Cyornis ruckii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,ruckii,,,,,"(Oustalet, 1881)",
22721692,Setophaga chrysoparia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,chrysoparia,,,,,"(Sclater &amp; Salvin, 1861)","<p><em>Setophaga chrysoparia </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Dendroica </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz <em>et al.</em> (1996).</p>"
22717507,Dicaeum quadricolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,quadricolor,,,,,"(Tweeddale, 1877)",
59470,Taricha rivularis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Taricha,rivularis,,,,,"(Twitty, 1935)",
5661,Crocodylus intermedius,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,CROCODYLIDAE,Crocodylus,intermedius,,,,,"Graves, 1819",
22736301,Clibanornis rufipectus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Clibanornis,rufipectus,,,,,"Bangs, 1898",<em>Clibanornis rufipectus</em> (del Hoyo and   Collar 2016) was previously listed as <em>Automolus   rufipectus</em>.
22687086,Campylopterus phainopeplus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Campylopterus,phainopeplus,,,,,"Salvin & Godman, 1879",
181146498,Heloderma alvarezi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,HELODERMATIDAE,Heloderma,alvarezi,,,,,"Bogert &amp; Martin del Campo, 1956","Reiserer&#160;<em>et al.&#160;</em>(2013) proposed recognizing the four established subspecies of&#160;<em>Heloderma horridum</em>&#160;as full species, as these are morphologically diagnosable and have been found to exhibit relatively high levels of genetic divergence. This latter observation was based on the results of Douglas&#160;<em>et al.</em>&#160;(2010), although those authors did not propose elevating these taxa to specific status. While Reiserer <em>et al</em>. (2013) caution that the morphological diagnoses of the former subspecies are ""somewhat incomplete"" and that further research is needed to confirm their species-level arrangement, the four-species approach is now widely accepted and is followed here."
